entity,country_code,extra_info
AFF,US,"{""city"": ""Colorado Springs"", ""airport_name"": ""USAF Academy Airfield""}"
WSG,US,"{""city"": ""Washington"", ""airport_name"": ""Washington County Airport""}"
AFN,US,"{""city"": ""Jaffrey"", ""airport_name"": ""Jaffrey Airfield Silver Ranch Airport""}"
AFO,US,"{""city"": ""Afton"", ""airport_name"": ""Afton Municipal Airport""}"
AFW,US,"{""city"": ""Fort Worth"", ""airport_name"": ""Perot Field/Fort Worth Alliance Airport""}"
AGC,US,"{""city"": ""Pittsburgh"", ""airport_name"": ""Allegheny County Airport""}"
AGO,US,"{""city"": ""Magnolia"", ""airport_name"": ""Magnolia Municipal Airport / Ralph C Weiser Field""}"
AGS,US,"{""city"": ""Augusta"", ""airport_name"": ""Augusta Regional At Bush Field""}"
AHC,US,"{""city"": ""Herlong"", ""airport_name"": ""Amedee Army Air Field""}"
AHH,US,"{""city"": ""Amery"", ""airport_name"": ""Amery Municipal Airport""}"
AHN,US,"{""city"": ""Athens"", ""airport_name"": ""Athens Ben Epps Airport""}"
AIA,US,"{""city"": ""Alliance"", ""airport_name"": ""Alliance Municipal Airport""}"
AID,US,"{""city"": ""Anderson"", ""airport_name"": ""Anderson Municipal Darlington Field""}"
AIK,US,"{""city"": ""Aiken"", ""airport_name"": ""Aiken Regional Airport""}"
AIO,US,"{""city"": ""Atlantic"", ""airport_name"": ""Atlantic Municipal Airport""}"
AIV,US,"{""city"": ""Aliceville"", ""airport_name"": ""George Downer Airport""}"
AIZ,US,"{""city"": ""Kaiser Lake Ozark"", ""airport_name"": ""Lee C Fine Memorial Airport""}"
KAK,PG,"{""city"": ""Kar"", ""airport_name"": ""Kar Airport""}"
AKO,US,"{""city"": ""Akron"", ""airport_name"": ""Colorado Plains Regional Airport""}"
AKC,US,"{""city"": ""Akron"", ""airport_name"": ""Akron Fulton International Airport""}"
ALB,US,"{""city"": ""Albany"", ""airport_name"": ""Albany International Airport""}"
ALI,US,"{""city"": ""Alice"", ""airport_name"": ""Alice International Airport""}"
ALM,US,"{""city"": ""Alamogordo"", ""airport_name"": ""Alamogordo White Sands Regional Airport""}"
ALN,US,"{""city"": ""Alton/St Louis"", ""airport_name"": ""St Louis Regional Airport""}"
ALO,US,"{""city"": ""Waterloo"", ""airport_name"": ""Waterloo Regional Airport""}"
ALS,US,"{""city"": ""Alamosa"", ""airport_name"": ""San Luis Valley Regional Airport/Bergman Field""}"
ALW,US,"{""city"": ""Walla Walla"", ""airport_name"": ""Walla Walla Regional Airport""}"
ALX,US,"{""city"": ""Alexander City"", ""airport_name"": ""Thomas C Russell Field""}"
AMA,US,"{""city"": ""Amarillo"", ""airport_name"": ""Rick Husband Amarillo International Airport""}"
AMN,US,"{""city"": ""Alma"", ""airport_name"": ""Gratiot Community Airport""}"
AMW,US,"{""city"": ""Ames"", ""airport_name"": ""Ames Municipal Airport""}"
ANB,US,"{""city"": ""Anniston"", ""airport_name"": ""Anniston Regional Airport""}"
AND,US,"{""city"": ""Anderson"", ""airport_name"": ""Anderson Regional Airport""}"
SLT,US,"{""city"": ""Salida"", ""airport_name"": ""Salida Airport - Harriet Alexander Field""}"
ANP,US,"{""city"": ""Annapolis"", ""airport_name"": ""Lee Airport""}"
ANQ,US,"{""city"": ""Angola"", ""airport_name"": ""Tri State Steuben County Airport""}"
ANW,US,"{""city"": ""Ainsworth"", ""airport_name"": ""Ainsworth Regional Airport""}"
ANY,US,"{""city"": ""Anthony"", ""airport_name"": ""Anthony Municipal Airport""}"
AOH,US,"{""city"": ""Lima"", ""airport_name"": ""Lima Allen County Airport""}"
AOO,US,"{""city"": ""Altoona"", ""airport_name"": ""Altoona Blair County Airport""}"
APA,US,"{""city"": ""Denver"", ""airport_name"": ""Centennial Airport""}"
APC,US,"{""city"": ""Napa"", ""airport_name"": ""Napa County Airport""}"
APF,US,"{""city"": ""Naples"", ""airport_name"": ""Naples Municipal Airport""}"
APG,US,"{""city"": ""Aberdeen"", ""airport_name"": ""Phillips Army Air Field""}"
APH,US,"{""city"": ""Bowling Green"", ""airport_name"": ""Mary Walker LZ Airport""}"
APN,US,"{""city"": ""Alpena"", ""airport_name"": ""Alpena County Regional Airport""}"
APT,US,"{""city"": ""Jasper"", ""airport_name"": ""Marion County Airport - Brown Field""}"
APV,US,"{""city"": ""Apple Valley"", ""airport_name"": ""Apple Valley Airport""}"
ARA,US,"{""city"": ""New Iberia"", ""airport_name"": ""Acadiana Regional Airport""}"
ARB,US,"{""city"": ""Ann Arbor"", ""airport_name"": ""Ann Arbor Municipal Airport""}"
ARG,US,"{""city"": ""Walnut Ridge"", ""airport_name"": ""Walnut Ridge Regional Airport""}"
WHT,US,"{""city"": ""Wharton"", ""airport_name"": ""Wharton Regional Airport""}"
AUZ,US,"{""city"": ""Chicago/Aurora"", ""airport_name"": ""Aurora Municipal Airport""}"
ART,US,"{""city"": ""Watertown"", ""airport_name"": ""Watertown International Airport""}"
ARV,US,"{""city"": ""Woodruff"", ""airport_name"": ""Lakeland Airport Noble F Lee Memorial Field""}"
BFT,US,"{""city"": ""Beaufort"", ""airport_name"": ""Beaufort Executive Airport""}"
ASE,US,"{""city"": ""Aspen"", ""airport_name"": ""Aspen-Pitkin County Airport (Sardy Field)""}"
SPZ,US,"{""city"": ""Springdale"", ""airport_name"": ""Springdale Municipal Airport""}"
ASH,US,"{""city"": ""Nashua"", ""airport_name"": ""Nashua Airport / Boire Field""}"
ASL,US,"{""city"": ""Marshall"", ""airport_name"": ""Harrison County Airport""}"
ASN,US,"{""city"": ""Talladega"", ""airport_name"": ""Talladega Municipal Airport""}"
AST,US,"{""city"": ""Astoria"", ""airport_name"": ""Astoria Regional Airport""}"
ASX,US,"{""city"": ""Ashland"", ""airport_name"": ""John F Kennedy Memorial Airport""}"
ASY,US,"{""city"": ""Ashley"", ""airport_name"": ""Ashley Municipal Airport""}"
ATL,US,"{""city"": ""Atlanta"", ""airport_name"": ""Hartsfield Jackson Atlanta International Airport""}"
ATS,US,"{""city"": ""Artesia"", ""airport_name"": ""Artesia Municipal Airport""}"
ATW,US,"{""city"": ""Appleton"", ""airport_name"": ""Appleton International Airport""}"
ATY,US,"{""city"": ""Watertown"", ""airport_name"": ""Watertown Regional Airport""}"
AUG,US,"{""city"": ""Augusta"", ""airport_name"": ""Augusta State Airport""}"
AUM,US,"{""city"": ""Austin"", ""airport_name"": ""Austin Municipal Airport""}"
AUN,US,"{""city"": ""Auburn"", ""airport_name"": ""Auburn Municipal Airport""}"
AUO,US,"{""city"": ""Auburn"", ""airport_name"": ""Auburn University Regional Airport""}"
AUS,US,"{""city"": ""Austin"", ""airport_name"": ""Austin Bergstrom International Airport""}"
AUW,US,"{""city"": ""Wausau"", ""airport_name"": ""Wausau Downtown Airport""}"
AVL,US,"{""city"": ""Asheville"", ""airport_name"": ""Asheville Regional Airport""}"
AVO,US,"{""city"": ""Avon Park"", ""airport_name"": ""Avon Park Executive Airport""}"
AVP,US,"{""city"": ""Wilkes-Barre/Scranton"", ""airport_name"": ""Wilkes Barre Scranton International Airport""}"
AVW,US,"{""city"": ""Marana"", ""airport_name"": ""Marana Regional Airport""}"
AVX,US,"{""city"": ""Avalon"", ""airport_name"": ""Catalina Airport""}"
AWM,US,"{""city"": ""West Memphis"", ""airport_name"": ""West Memphis Municipal Airport""}"
AXG,US,"{""city"": ""Algona"", ""airport_name"": ""Algona Municipal Airport""}"
AXN,US,"{""city"": ""Alexandria"", ""airport_name"": ""Chandler Field""}"
AXS,US,"{""city"": ""Altus"", ""airport_name"": ""Altus Quartz Mountain Regional Airport""}"
AXV,US,"{""city"": ""Wapakoneta"", ""airport_name"": ""Neil Armstrong Airport""}"
AXX,US,"{""city"": ""Angel Fire"", ""airport_name"": ""Angel Fire Airport""}"
AYS,US,"{""city"": ""Waycross"", ""airport_name"": ""Waycross Ware County Airport""}"
TUH,US,"{""city"": ""Manchester"", ""airport_name"": ""Arnold Air Force Base""}"
AZO,US,"{""city"": ""Kalamazoo"", ""airport_name"": ""Kalamazoo Battle Creek International Airport""}"
BAB,US,"{""city"": ""Beale Air Force Base"", ""airport_name"": ""Beale Air Force Base""}"
BAD,US,"{""city"": ""Bossier City"", ""airport_name"": ""Barksdale Air Force Base""}"
BAF,US,"{""city"": ""Westfield"", ""airport_name"": ""Westfield-Barnes Regional Airport""}"
CLU,US,"{""city"": ""Columbus"", ""airport_name"": ""Columbus Municipal Airport""}"
BAM,US,"{""city"": ""Battle Mountain"", ""airport_name"": ""Battle Mountain Airport""}"
BBB,US,"{""city"": ""Benson"", ""airport_name"": ""Benson Municipal Airport""}"
BBD,US,"{""city"": ""Brady"", ""airport_name"": ""Curtis Field""}"
BKG,US,"{""city"": ""Branson"", ""airport_name"": ""Branson Airport""}"
BTN,US,"{""city"": ""Bennettsville"", ""airport_name"": ""Marlboro County Jetport - H E Avent Field Airport""}"
BBW,US,"{""city"": ""Broken Bow"", ""airport_name"": ""Broken Bow Municipal Airport""}"
BCB,US,"{""city"": ""Blacksburg"", ""airport_name"": ""Virginia Tech Montgomery Executive Airport""}"
BCE,US,"{""city"": ""Bryce Canyon"", ""airport_name"": ""Bryce Canyon Airport""}"
BCT,US,"{""city"": ""Boca Raton"", ""airport_name"": ""Boca Raton Airport""}"
BDE,US,"{""city"": ""Baudette"", ""airport_name"": ""Baudette International Airport""}"
BDG,US,"{""city"": ""Blanding"", ""airport_name"": ""Blanding Municipal Airport""}"
ILL,US,"{""city"": ""Willmar"", ""airport_name"": ""Willmar Municipal Airport John L Rice Field (2006)""}"
BDL,US,"{""city"": ""Hartford"", ""airport_name"": ""Bradley International Airport""}"
BDR,US,"{""city"": ""Bridgeport"", ""airport_name"": ""Igor I Sikorsky Memorial Airport""}"
WBU,US,"{""city"": ""Boulder"", ""airport_name"": ""Boulder Municipal Airport""}"
KBE,US,"{""city"": ""Bell Island"", ""airport_name"": ""Bell Island Hot Springs Seaplane Base""}"
BEC,US,"{""city"": ""Wichita"", ""airport_name"": ""Beech Factory Airport""}"
BED,US,"{""city"": ""Bedford"", ""airport_name"": ""Laurence G Hanscom Field""}"
BEH,US,"{""city"": ""Benton Harbor"", ""airport_name"": ""Southwest Michigan Regional Airport""}"
BFD,US,"{""city"": ""Bradford"", ""airport_name"": ""Bradford Regional Airport""}"
BFF,US,"{""city"": ""Scottsbluff"", ""airport_name"": ""Western Neb. Rgnl/William B. Heilig Airport""}"
BFI,US,"{""city"": ""Seattle"", ""airport_name"": ""Boeing Field King County International Airport""}"
BFL,US,"{""city"": ""Bakersfield"", ""airport_name"": ""Meadows Field""}"
BFM,US,"{""city"": ""Mobile"", ""airport_name"": ""Mobile Downtown Airport""}"
BFR,US,"{""city"": ""Bedford"", ""airport_name"": ""Virgil I Grissom Municipal Airport""}"
BGD,US,"{""city"": ""Borger"", ""airport_name"": ""Hutchinson County Airport""}"
BGE,US,"{""city"": ""Bainbridge"", ""airport_name"": ""Decatur County Industrial Air Park""}"
BGM,US,"{""city"": ""Binghamton"", ""airport_name"": ""Greater Binghamton/Edwin A Link field""}"
BGR,US,"{""city"": ""Bangor"", ""airport_name"": ""Bangor International Airport""}"
KBH,TZ,"{""city"": ""Kahama"", ""airport_name"": ""Kahama Airstrip""}"
BHB,US,"{""city"": ""Bar Harbor"", ""airport_name"": ""Hancock County-Bar Harbor Airport""}"
BHM,US,"{""city"": ""Birmingham"", ""airport_name"": ""Birmingham-Shuttlesworth International Airport""}"
BID,US,"{""city"": ""Block Island"", ""airport_name"": ""Block Island State Airport""}"
BIE,US,"{""city"": ""Beatrice"", ""airport_name"": ""Beatrice Municipal Airport""}"
BIF,US,"{""city"": ""Fort Bliss/El Paso"", ""airport_name"": ""Biggs Army Air Field (Fort Bliss)""}"
BIH,US,"{""city"": ""Bishop"", ""airport_name"": ""Eastern Sierra Regional Airport""}"
BIL,US,"{""city"": ""Billings"", ""airport_name"": ""Billings Logan International Airport""}"
BIS,US,"{""city"": ""Bismarck"", ""airport_name"": ""Bismarck Municipal Airport""}"
BIX,US,"{""city"": ""Biloxi"", ""airport_name"": ""Keesler Air Force Base""}"
BJC,US,"{""city"": ""Denver"", ""airport_name"": ""Rocky Mountain Metropolitan Airport""}"
BJI,US,"{""city"": ""Bemidji"", ""airport_name"": ""Bemidji Regional Airport""}"
BJJ,US,"{""city"": ""Wooster"", ""airport_name"": ""Wayne County Airport""}"
BKD,US,"{""city"": ""Breckenridge"", ""airport_name"": ""Stephens County Airport""}"
BKE,US,"{""city"": ""Baker City"", ""airport_name"": ""Baker City Municipal Airport""}"
BFK,US,"{""city"": ""Aurora"", ""airport_name"": ""Buckley Space Force Base""}"
BKL,US,"{""city"": ""Cleveland"", ""airport_name"": ""Burke Lakefront Airport""}"
BKT,US,"{""city"": ""Blackstone"", ""airport_name"": ""Allen C Perkinson Blackstone Army Air Field""}"
BKW,US,"{""city"": ""Beaver"", ""airport_name"": ""Raleigh County Memorial Airport""}"
BKX,US,"{""city"": ""Brookings"", ""airport_name"": ""Brookings Regional Airport""}"
BLF,US,"{""city"": ""Bluefield"", ""airport_name"": ""Mercer County Airport""}"
BLH,US,"{""city"": ""Blythe"", ""airport_name"": ""Blythe Airport""}"
BLI,US,"{""city"": ""Bellingham"", ""airport_name"": ""Bellingham International Airport""}"
BLM,US,"{""city"": ""Belmar/Farmingdale"", ""airport_name"": ""Monmouth Executive Airport""}"
BLU,US,"{""city"": ""Emigrant Gap"", ""airport_name"": ""Blue Canyon Nyack Airport""}"
BLV,US,"{""city"": ""Belleville"", ""airport_name"": ""Scott AFB/Midamerica Airport""}"
BMC,US,"{""city"": ""Brigham City"", ""airport_name"": ""Brigham City Regional Airport""}"
BMG,US,"{""city"": ""Bloomington"", ""airport_name"": ""Monroe County Airport""}"
BMI,US,"{""city"": ""Bloomington/Normal"", ""airport_name"": ""Central Illinois Regional Airport at Bloomington-Normal""}"
BML,US,"{""city"": ""Berlin"", ""airport_name"": ""Berlin Regional Airport""}"
BMT,US,"{""city"": ""Beaumont"", ""airport_name"": ""Beaumont Municipal Airport""}"
BNA,US,"{""city"": ""Nashville"", ""airport_name"": ""Nashville International Airport""}"
BNG,US,"{""city"": ""Banning"", ""airport_name"": ""Banning Municipal Airport""}"
BNL,US,"{""city"": ""Barnwell"", ""airport_name"": ""Barnwell Regional Airport""}"
BNO,US,"{""city"": ""Burns"", ""airport_name"": ""Burns Municipal Airport""}"
BNW,US,"{""city"": ""Boone"", ""airport_name"": ""Boone Municipal Airport""}"
BOI,US,"{""city"": ""Boise"", ""airport_name"": ""Boise Air Terminal/Gowen Field""}"
BOK,US,"{""city"": ""Brookings"", ""airport_name"": ""Brookings Airport""}"
BOS,US,"{""city"": ""Boston"", ""airport_name"": ""Logan International Airport""}"
BOW,US,"{""city"": ""Bartow"", ""airport_name"": ""Bartow Executive Airport""}"
HCA,US,"{""city"": ""Big Spring"", ""airport_name"": ""Big Spring Mc Mahon-Wrinkle Airport""}"
BPI,US,"{""city"": ""Big Piney"", ""airport_name"": ""Miley Memorial Field""}"
WMH,US,"{""city"": ""Mountain Home"", ""airport_name"": ""Ozark Regional Airport""}"
BPT,US,"{""city"": ""Beaumont/Port Arthur"", ""airport_name"": ""Jack Brooks Regional Airport""}"
BQK,US,"{""city"": ""Brunswick"", ""airport_name"": ""Brunswick Golden Isles Airport""}"
BRD,US,"{""city"": ""Brainerd"", ""airport_name"": ""Brainerd Lakes Regional Airport""}"
BRL,US,"{""city"": ""Burlington"", ""airport_name"": ""Southeast Iowa Regional Airport""}"
BRO,US,"{""city"": ""Brownsville"", ""airport_name"": ""Brownsville South Padre Island International Airport""}"
BRY,US,"{""city"": ""Bardstown"", ""airport_name"": ""Samuels Field""}"
KBT,MH,"{""city"": ""Kaben"", ""airport_name"": ""Kaben Airport""}"
BTF,US,"{""city"": ""Bountiful"", ""airport_name"": ""Skypark Airport""}"
BTL,US,"{""city"": ""Battle Creek"", ""airport_name"": ""Battle Creek Executive Airport at Kellogg Field""}"
BTM,US,"{""city"": ""Butte"", ""airport_name"": ""Bert Mooney Airport""}"
TTO,US,"{""city"": ""Britton"", ""airport_name"": ""Britton Municipal Airport""}"
BTP,US,"{""city"": ""Butler"", ""airport_name"": ""Pittsburgh/Butler Regional Airport""}"
BTR,US,"{""city"": ""Baton Rouge"", ""airport_name"": ""Baton Rouge Metropolitan Airport""}"
BTV,US,"{""city"": ""South Burlington"", ""airport_name"": ""Burlington International Airport""}"
BTY,US,"{""city"": ""Beatty"", ""airport_name"": ""Beatty Airport""}"
BUB,US,"{""city"": ""Burwell"", ""airport_name"": ""Cram Field""}"
BUF,US,"{""city"": ""Buffalo"", ""airport_name"": ""Buffalo Niagara International Airport""}"
BUM,US,"{""city"": ""Butler"", ""airport_name"": ""Butler Memorial Airport""}"
BUR,US,"{""city"": ""Burbank"", ""airport_name"": ""Hollywood Burbank Airport""}"
BFP,US,"{""city"": ""Beaver Falls"", ""airport_name"": ""Beaver County Airport""}"
BVO,US,"{""city"": ""Bartlesville"", ""airport_name"": ""Bartlesville Municipal Airport""}"
MVW,US,"{""city"": ""Burlington"", ""airport_name"": ""Skagit Regional Airport""}"
BVX,US,"{""city"": ""Batesville"", ""airport_name"": ""Batesville Regional Airport""}"
BVY,US,"{""city"": ""Beverly / Danvers"", ""airport_name"": ""Beverly Regional Airport""}"
BWC,US,"{""city"": ""Brawley"", ""airport_name"": ""Brawley Municipal Airport""}"
BWD,US,"{""city"": ""Brownwood"", ""airport_name"": ""Brownwood Regional Airport""}"
BWG,US,"{""city"": ""Bowling Green"", ""airport_name"": ""Bowling Green Warren County Regional Airport""}"
BWI,US,"{""city"": ""Baltimore"", ""airport_name"": ""Baltimore/Washington International Thurgood Marshall Airport""}"
WAH,US,"{""city"": ""Wahpeton"", ""airport_name"": ""Harry Stern Airport""}"
BWM,US,"{""city"": ""Bowman"", ""airport_name"": ""Bowman Regional Airport""}"
BXA,US,"{""city"": ""Bogalusa"", ""airport_name"": ""George R Carr Memorial Air Field""}"
BXK,US,"{""city"": ""Buckeye"", ""airport_name"": ""Buckeye Municipal Airport""}"
NHZ,US,"{""city"": ""Brunswick"", ""airport_name"": ""Brunswick Executive Airport""}"
BYG,US,"{""city"": ""Buffalo"", ""airport_name"": ""Johnson County Airport""}"
BYH,US,"{""city"": ""Blytheville"", ""airport_name"": ""Arkansas International Airport""}"
BYI,US,"{""city"": ""Burley"", ""airport_name"": ""Burley Municipal Airport""}"
BYS,US,"{""city"": ""Fort Irwin/Barstow"", ""airport_name"": ""Bicycle Lake Army Air Field""}"
BBC,US,"{""city"": ""Bay City"", ""airport_name"": ""Bay City Regional Airport""}"
BZN,US,"{""city"": ""Bozeman"", ""airport_name"": ""Bozeman Yellowstone International Airport""}"
XES,US,"{""city"": ""Lake Geneva"", ""airport_name"": ""Grand Geneva Resort Airport""}"
PLY,US,"{""city"": ""Plymouth"", ""airport_name"": ""Plymouth Municipal Airport""}"
CLG,US,"{""city"": ""Coalinga"", ""airport_name"": ""New Coalinga Municipal Airport""}"
CAD,US,"{""city"": ""Cadillac"", ""airport_name"": ""Wexford County Airport""}"
CAE,US,"{""city"": ""Columbia"", ""airport_name"": ""Columbia Metropolitan Airport""}"
CIG,US,"{""city"": ""Craig"", ""airport_name"": ""Craig Moffat Airport""}"
CAK,US,"{""city"": ""Akron"", ""airport_name"": ""Akron Canton Regional Airport""}"
CAO,US,"{""city"": ""Clayton"", ""airport_name"": ""Clayton Municipal Airpark""}"
CAR,US,"{""city"": ""Caribou"", ""airport_name"": ""Caribou Municipal Airport""}"
CBE,US,"{""city"": ""Wiley Ford"", ""airport_name"": ""Greater Cumberland Regional Airport""}"
CBF,US,"{""city"": ""Council Bluffs"", ""airport_name"": ""Council Bluffs Municipal Airport""}"
CBK,US,"{""city"": ""Colby"", ""airport_name"": ""Shalz Field""}"
CBM,US,"{""city"": ""Columbus"", ""airport_name"": ""Columbus Air Force Base""}"
KCC,US,"{""city"": ""Coffman Cove"", ""airport_name"": ""Coffman Cove Seaplane Base""}"
CCB,US,"{""city"": ""Upland"", ""airport_name"": ""Upland-Cable Airport""}"
CCR,US,"{""city"": ""Concord"", ""airport_name"": ""Buchanan Field""}"
CCY,US,"{""city"": ""Charles City"", ""airport_name"": ""Northeast Iowa Regional Airport""}"
LLX,US,"{""city"": ""Lyndonville"", ""airport_name"": ""Caledonia County Airport""}"
CDC,US,"{""city"": ""Cedar City"", ""airport_name"": ""Cedar City Regional Airport""}"
CDH,US,"{""city"": ""Camden"", ""airport_name"": ""Harrell Field""}"
CDK,US,"{""city"": ""Cedar Key"", ""airport_name"": ""George T Lewis Airport""}"
CDN,US,"{""city"": ""Camden"", ""airport_name"": ""Woodward Field""}"
CDR,US,"{""city"": ""Chadron"", ""airport_name"": ""Chadron Municipal Airport""}"
CDS,US,"{""city"": ""Childress"", ""airport_name"": ""Childress Municipal Airport""}"
CDW,US,"{""city"": ""Caldwell"", ""airport_name"": ""Essex County Airport""}"
CEA,US,"{""city"": ""Wichita"", ""airport_name"": ""Cessna Aircraft Field""}"
CEC,US,"{""city"": ""Crescent City"", ""airport_name"": ""Jack Mc Namara Field Airport""}"
CEF,US,"{""city"": ""Chicopee"", ""airport_name"": ""Westover Metropolitan Airport / Westover Air Reserve Base""}"
CEU,US,"{""city"": ""Clemson"", ""airport_name"": ""Oconee County Regional Airport""}"
CEV,US,"{""city"": ""Connersville"", ""airport_name"": ""Mettel Field""}"
CEW,US,"{""city"": ""Crestview"", ""airport_name"": ""Bob Sikes Airport""}"
CEY,US,"{""city"": ""Murray"", ""airport_name"": ""Murray-Calloway County Airport Kyle-Oakley Field""}"
CEZ,US,"{""city"": ""Cortez"", ""airport_name"": ""Cortez Municipal Airport""}"
CFD,US,"{""city"": ""Bryan"", ""airport_name"": ""Coulter Field""}"
TZC,US,"{""city"": ""Caro"", ""airport_name"": ""Tuscola Area Airport""}"
CFT,US,"{""city"": ""Clifton"", ""airport_name"": ""Greenlee County Airport""}"
CFV,US,"{""city"": ""Coffeyville"", ""airport_name"": ""Coffeyville Municipal Airport""}"
CGE,US,"{""city"": ""Cambridge"", ""airport_name"": ""Cambridge Dorchester Airport""}"
CGF,US,"{""city"": ""Cleveland"", ""airport_name"": ""Cuyahoga County Airport""}"
CGI,US,"{""city"": ""Cape Girardeau"", ""airport_name"": ""Cape Girardeau Regional Airport""}"
CGS,US,"{""city"": ""College Park"", ""airport_name"": ""College Park Airport""}"
CGZ,US,"{""city"": ""Casa Grande"", ""airport_name"": ""Casa Grande Municipal Airport""}"
CHA,US,"{""city"": ""Chattanooga"", ""airport_name"": ""Chattanooga Metropolitan Airport (Lovell Field)""}"
CHK,US,"{""city"": ""Chickasha"", ""airport_name"": ""Chickasha Municipal Airport""}"
CHO,US,"{""city"": ""Charlottesville"", ""airport_name"": ""Charlottesville Albemarle Airport""}"
CHS,US,"{""city"": ""Charleston"", ""airport_name"": ""Charleston International Airport""}"
CIC,US,"{""city"": ""Chico"", ""airport_name"": ""Chico Regional Airport""}"
CID,US,"{""city"": ""Cedar Rapids"", ""airport_name"": ""The Eastern Iowa Airport""}"
CIN,US,"{""city"": ""Carroll"", ""airport_name"": ""Arthur N Neu Airport""}"
CIR,US,"{""city"": ""Cairo"", ""airport_name"": ""Cairo Regional Airport""}"
CIU,US,"{""city"": ""Kincheloe"", ""airport_name"": ""Chippewa County International Airport""}"
CKA,US,"{""city"": ""Cherokee"", ""airport_name"": ""Kegelman AF Aux Field""}"
CKB,US,"{""city"": ""Bridgeport"", ""airport_name"": ""North Central West Virginia Airport""}"
GRM,US,"{""city"": ""Grand Marais"", ""airport_name"": ""Grand Marais Cook County Airport""}"
CKM,US,"{""city"": ""Clarksdale"", ""airport_name"": ""Fletcher Field""}"
CKN,US,"{""city"": ""Crookston"", ""airport_name"": ""Crookston Municipal Kirkwood Field""}"
CKV,US,"{""city"": ""Clarksville"", ""airport_name"": ""Clarksville–Montgomery County Regional Airport""}"
KCL,US,"{""city"": ""Chignik Flats"", ""airport_name"": ""Chignik Lagoon Airport""}"
CLE,US,"{""city"": ""Cleveland"", ""airport_name"": ""Cleveland Hopkins International Airport""}"
CLI,US,"{""city"": ""Clintonville"", ""airport_name"": ""Clintonville Municipal Airport""}"
CLK,US,"{""city"": ""Clinton"", ""airport_name"": ""Clinton Regional Airport""}"
CLL,US,"{""city"": ""College Station"", ""airport_name"": ""Easterwood Field""}"
CLM,US,"{""city"": ""Port Angeles"", ""airport_name"": ""William R Fairchild International Airport""}"
CLR,US,"{""city"": ""Calipatria"", ""airport_name"": ""Cliff Hatfield Memorial Airport""}"
CLS,US,"{""city"": ""Chehalis"", ""airport_name"": ""Chehalis Centralia Airport""}"
CLT,US,"{""city"": ""Charlotte"", ""airport_name"": ""Charlotte Douglas International Airport""}"
CLW,US,"{""city"": ""Clearwater"", ""airport_name"": ""Clearwater Air Park""}"
CMH,US,"{""city"": ""Columbus"", ""airport_name"": ""John Glenn Columbus International Airport""}"
CMI,US,"{""city"": ""Savoy"", ""airport_name"": ""University of Illinois Willard Airport""}"
CMX,US,"{""city"": ""Hancock"", ""airport_name"": ""Houghton County Memorial Airport""}"
CMY,US,"{""city"": ""Sparta"", ""airport_name"": ""Sparta Fort McCoy Airport""}"
KCN,US,"{""city"": ""Chernofski Harbor"", ""airport_name"": ""Chernofski Harbor Seaplane Base""}"
CNH,US,"{""city"": ""Claremont"", ""airport_name"": ""Claremont Municipal Airport""}"
CNK,US,"{""city"": ""Concordia"", ""airport_name"": ""Blosser Municipal Airport""}"
CNM,US,"{""city"": ""Carlsbad"", ""airport_name"": ""Cavern City Air Terminal""}"
CNO,US,"{""city"": ""Chino"", ""airport_name"": ""Chino Airport""}"
CNU,US,"{""city"": ""Chanute"", ""airport_name"": ""Chanute Martin Johnson Airport""}"
CNW,US,"{""city"": ""Waco"", ""airport_name"": ""TSTC Waco Airport""}"
CNY,US,"{""city"": ""Moab"", ""airport_name"": ""Canyonlands Regional Airport""}"
COD,US,"{""city"": ""Cody"", ""airport_name"": ""Yellowstone Regional Airport""}"
COE,US,"{""city"": ""Coeur d'Alene"", ""airport_name"": ""Coeur D'Alene Airport - Pappy Boyington Field""}"
COF,US,"{""city"": ""Cocoa Beach"", ""airport_name"": ""Patrick Space Force Base""}"
COI,US,"{""city"": ""Merritt Island"", ""airport_name"": ""Merritt Island Airport""}"
COM,US,"{""city"": ""Coleman"", ""airport_name"": ""Coleman Municipal Airport""}"
CON,US,"{""city"": ""Concord"", ""airport_name"": ""Concord Municipal Airport""}"
COS,US,"{""city"": ""Colorado Springs"", ""airport_name"": ""City of Colorado Springs Municipal Airport""}"
COT,US,"{""city"": ""Cotulla"", ""airport_name"": ""Cotulla-La Salle County Airport""}"
COU,US,"{""city"": ""Columbia"", ""airport_name"": ""Columbia Regional Airport""}"
CPM,US,"{""city"": ""Compton"", ""airport_name"": ""Compton Woodley Airport""}"
CPR,US,"{""city"": ""Casper"", ""airport_name"": ""Casper-Natrona County International Airport""}"
CPS,US,"{""city"": ""Cahokia/St Louis"", ""airport_name"": ""St Louis Downtown Airport""}"
HCW,US,"{""city"": ""Cheraw"", ""airport_name"": ""Cheraw Municipal Airport/Lynch Bellinger Field""}"
KCR,US,"{""city"": ""Colorado Creek"", ""airport_name"": ""Colorado Creek Airport""}"
CRE,US,"{""city"": ""North Myrtle Beach"", ""airport_name"": ""Grand Strand Airport""}"
CRG,US,"{""city"": ""Jacksonville"", ""airport_name"": ""Jacksonville Executive at Craig Airport""}"
CRP,US,"{""city"": ""Corpus Christi"", ""airport_name"": ""Corpus Christi International Airport""}"
CLD,US,"{""city"": ""Carlsbad"", ""airport_name"": ""McClellan-Palomar Airport""}"
