entity,country_code,extra_info
롱이어비엔,NO,"{""category"": ""town""}"
산데피오르,NO,"{""category"": ""city""}"
크리스티안순드,NO,"{""category"": ""city""}"
센야,NO,"{""category"": ""island""}"
그림스타드,NO,"{""category"": ""town""}"
뤼칸,NO,"{""category"": ""town""}"
하르스타드,NO,"{""category"": ""city""}"
모이 라나,NO,"{""category"": ""city""}"
카미아네츠포딜스키,UA,"{""category"": ""city""}"
야렘체,UA,"{""category"": ""town""}"
호틴,UA,"{""category"": ""town""}"
샤츠키 호수,UA,"{""category"": ""town""}"
스비아토히르스크,UA,"{""category"": ""town""}"
모르신,UA,"{""category"": ""town""}"
타트라산맥,SK,"{""category"": ""town""}"
즈볼렌,SK,"{""category"": ""city""}"
브라티슬라바 성,SK,"{""category"": ""town""}"
본홀름,DK,"{""category"": ""island""}"
베일레,DK,"{""category"": ""city""}"
프레데릭스보르,DK,"{""category"": ""town""}"
뉘보르,DK,"{""category"": ""city""}"
칼룬보르,DK,"{""category"": ""city""}"
크리스티안스펠드,DK,"{""category"": ""town""}"
안홀트,DK,"{""category"": ""island""}"
스벤보르그,DK,"{""category"": ""city""}"
파보르그,DK,"{""category"": ""town""}"
렘비그,DK,"{""category"": ""town""}"
제르바,TN,"{""category"": ""island""}"
함마메트,TN,"{""category"": ""city""}"
마흐디아,TN,"{""category"": ""city""}"
토주르,TN,"{""category"": ""city""}"
시디 부 사이드,TN,"{""category"": ""town""}"
야스민 하마메트,TN,"{""category"": ""town""}"
포르트 엘 칸타우이,TN,"{""category"": ""town""}"
타타우인,TN,"{""category"": ""city""}"
젠두바,TN,"{""category"": ""city""}"
크사르 길라네,TN,"{""category"": ""town""}"
미둔,TN,"{""category"": ""town""}"
훔트수크,TN,"{""category"": ""town""}"
라 마르사,TN,"{""category"": ""town""}"
셰바,TN,"{""category"": ""town""}"
메데닌,TN,"{""category"": ""city""}"
자그우안,TN,"{""category"": ""city""}"
아인 드라함,TN,"{""category"": ""town""}"
가마르트,TN,"{""category"": ""town""}"
스베이틀라,TN,"{""category"": ""town""}"
시디 부지드,TN,"{""category"": ""city""}"
에포리에 노르드,RO,"{""category"": ""town""}"
다뉴브 삼각주,RO,"{""category"": ""island""}"
주피터,RO,"{""category"": ""town""}"
넵툰,RO,"{""category"": ""town""}"
마추피추,PE,"{""category"": ""town""}"
아과스칼리엔테스,PE,"{""category"": ""town""}"
아만타니 섬,PE,"{""category"": ""island""}"
와카치나,PE,"{""category"": ""town""}"
올란타이탐보,PE,"{""category"": ""town""}"
푸에르토 말도나도,PE,"{""category"": ""city""}"
발레스타스 제도,PE,"{""category"": ""island""}"
모케구아,PE,"{""category"": ""city""}"
마르카우아시,PE,"{""category"": ""town""}"
우안카벨리카,PE,"{""category"": ""city""}"
루나후아나,PE,"{""category"": ""town""}"
마리에함,FI,"{""category"": ""town""}"
난탈리,FI,"{""category"": ""town""}"
이나리,FI,"{""category"": ""town""}"
하일루오토,FI,"{""category"": ""island""}"
부오카티,FI,"{""category"": ""town""}"
프로비덴시아,CO,"{""category"": ""island""}"
몸포스,CO,"{""category"": ""town""}"
고르고나 섬,CO,"{""category"": ""island""}"
타강가,CO,"{""category"": ""town""}"
이슬라 푸에르테,CO,"{""category"": ""island""}"
혼다,CO,"{""category"": ""town""}"
이스터 섬 (라파 누이),CL,"{""category"": ""island""}"
프루틸라르,CL,"{""category"": ""town""}"
토레스 델 파이네,CL,"{""category"": ""town""}"
피치레무,CL,"{""category"": ""town""}"
푸에르토 옥타이,CL,"{""category"": ""town""}"
푸에르토 윌리엄스,CL,"{""category"": ""town""}"
나바리노 섬,CL,"{""category"": ""island""}"
사팔라르,CL,"{""category"": ""town""}"
엘키스코,CL,"{""category"": ""town""}"
산 알폰소 델 마르,CL,"{""category"": ""town""}"
움베르스톤,CL,"{""category"": ""town""}"
에일라트,IL,"{""category"": ""city""}"
아크레,IL,"{""category"": ""city""}"
헤르츨리야,IL,"{""category"": ""city""}"
카이사리아,IL,"{""category"": ""town""}"
리숀르지온,IL,"{""category"": ""city""}"
로시 피나,IL,"{""category"": ""town""}"
지크론 야아코브,IL,"{""category"": ""town""}"
라믈라,IL,"{""category"": ""city""}"
로드,IL,"{""category"": ""city""}"
키르야트 시모나,IL,"{""category"": ""city""}"
키르야트 가트,IL,"{""category"": ""city""}"
키르야트얌,IL,"{""category"": ""city""}"
미츠페 라몬,IL,"{""category"": ""town""}"
키르야트 아르바,IL,"{""category"": ""town""}"
빈야미나,IL,"{""category"": ""town""}"
베이 오브 아일랜즈,NZ,"{""category"": ""island""}"
밀포드 사운드,NZ,"{""category"": ""town""}"
프란츠 조셉,NZ,"{""category"": ""town""}"
와카타네,NZ,"{""category"": ""town""}"
스튜어트 섬,NZ,"{""category"": ""island""}"
한머 스프링스,NZ,"{""category"": ""town""}"
라글란,NZ,"{""category"": ""town""}"
팰머스턴노스,NZ,"{""category"": ""city""}"
팡가레이,NZ,"{""category"": ""city""}"
애로우타운,NZ,"{""category"": ""town""}"
왕가누이,NZ,"{""category"": ""city""}"
헤이블록노스,NZ,"{""category"": ""town""}"
보홀,PH,"{""category"": ""island""}"
다바오시,PH,"{""category"": ""city""}"
시아르가오,PH,"{""category"": ""island""}"
팡글라오섬,PH,"{""category"": ""island""}"
일로일로,PH,"{""category"": ""city""}"
카미긴,PH,"{""category"": ""island""}"
시키호르,PH,"{""category"": ""island""}"
클라크,PH,"{""category"": ""city""}"
네그로스,PH,"{""category"": ""island""}"
파나이,PH,"{""category"": ""island""}"
민도로,PH,"{""category"": ""island""}"
파구드푸드,PH,"{""category"": ""town""}"
"산후안, 라우니온",PH,"{""category"": ""town""}"
칼랑가만 섬,PH,"{""category"": ""island""}"
오슬롭,PH,"{""category"": ""town""}"
바야히베,DO,"{""category"": ""town""}"
라스 테레나스,DO,"{""category"": ""town""}"
아토 마요르,DO,"{""category"": ""city""}"
비야 알타그라시아,DO,"{""category"": ""town""}"
캅 카나,DO,"{""category"": ""town""}"
플라야 도라다,DO,"{""category"": ""town""}"
코스타 도라다,DO,"{""category"": ""town""}"
प्वेर्तो माद्रिन,AR,"{""category"": ""city""}"
इस्ला मार्तिन गार्सिया,AR,"{""category"": ""island""}"
एस्क्वेल,AR,"{""category"": ""town""}"
रियो गालेगोस,AR,"{""category"": ""city""}"
तिलकारा,AR,"{""category"": ""town""}"
विला गेसेल,AR,"{""category"": ""town""}"
जुजुय,AR,"{""category"": ""city""}"
ताफी देल वाले,AR,"{""category"": ""town""}"
तुकुमान,AR,"{""category"": ""city""}"
पुर्मामार्का,AR,"{""category"": ""town""}"
तिएरा दल फ्यूएगो,AR,"{""category"": ""island""}"
काफ़ायाते,AR,"{""category"": ""town""}"
सान कार्लोस दे बारिलोचे,AR,"{""category"": ""city""}"
विला ला अंगोस्तुरा,AR,"{""category"": ""town""}"
सान मार्तीन दे लॉस आंदेस,AR,"{""category"": ""town""}"
ट्रेल्यू,AR,"{""category"": ""city""}"
बारिलोचे,AR,"{""category"": ""city""}"
ला कुम्ब्रेसिता,AR,"{""category"": ""town""}"
कारिलो,AR,"{""category"": ""town""}"
हुमाहुआका,AR,"{""category"": ""town""}"
मिरामार,AR,"{""category"": ""town""}"
पिनामार,AR,"{""category"": ""town""}"
टिग्रे,AR,"{""category"": ""town""}"
विला कार्लोस पाज़,AR,"{""category"": ""town""}"
एल चाल्तेन,AR,"{""category"": ""town""}"
इगुआज़ू,AR,"{""category"": ""town""}"
एल कालाफाते,AR,"{""category"": ""town""}"
उशुआइया,AR,"{""category"": ""city""}"
पुएर्तो इगुआज़ू,AR,"{""category"": ""town""}"
ओबर्टाऊर्न,AT,"{""category"": ""town""}"
विलाख,AT,"{""category"": ""city""}"
सेंट जोहान इम पोंगाउ,AT,"{""category"": ""town""}"
काप्फ़ेनबर्ग,AT,"{""category"": ""town""}"
वेल्स,AT,"{""category"": ""city""}"
बाडेन बाई वीन,AT,"{""category"": ""town""}"
इश्गल,AT,"{""category"": ""town""}"
लेख,AT,"{""category"": ""town""}"
सेंट गिल्गेन,AT,"{""category"": ""town""}"
आइज़ेनश्टाट,AT,"{""category"": ""city""}"
मेल्क,AT,"{""category"": ""town""}"
सीफेल्ड,AT,"{""category"": ""town""}"
मायरहोफेन,AT,"{""category"": ""town""}"
किट्ज़बुहेल,AT,"{""category"": ""town""}"
ज़ेल एम सी,AT,"{""category"": ""town""}"
सेंट एंटोन एम आर्लबर्ग,AT,"{""category"": ""town""}"
क्रेम्स,AT,"{""category"": ""town""}"
श्लाडमिंग,AT,"{""category"": ""town""}"
वर्फेन,AT,"{""category"": ""town""}"
फेल्डकिर्च,AT,"{""category"": ""town""}"
मारिया आल्म,AT,"{""category"": ""town""}"
मिलश्टाट,AT,"{""category"": ""town""}"
किर्खबर्ग इन तिरोल,AT,"{""category"": ""town""}"
ब्लूडेंज़,AT,"{""category"": ""town""}"
कुफ़स्टाइन,AT,"{""category"": ""town""}"
डॉर्नबिर्न,AT,"{""category"": ""city""}"
रुस्त,AT,"{""category"": ""town""}"
बैड इशल,AT,"{""category"": ""town""}"
वीनर न्यूश्टाट,AT,"{""category"": ""city""}"
गमुंडेन,AT,"{""category"": ""town""}"
काप्रुन,AT,"{""category"": ""town""}"
सेंट पोल्टन,AT,"{""category"": ""city""}"
सेंट वोल्फगांग,AT,"{""category"": ""town""}"
वाचाऊ घाटी,AT,"{""category"": ""town""}"
क्लागेनफुर्ट,AT,"{""category"": ""city""}"
ब्रेगेंज़,AT,"{""category"": ""city""}"
सोल्डेन,AT,"{""category"": ""town""}"
बैड गास्टाइन,AT,"{""category"": ""town""}"
हॉलस्टाट,AT,"{""category"": ""town""}"
स्टायर,AT,"{""category"": ""city""}"
लिएंज़,AT,"{""category"": ""town""}"
डुर्नस्टाइन,AT,"{""category"": ""town""}"
आल्पबाख,AT,"{""category"": ""town""}"
नॉयज़ीडल आम ज़ी,AT,"{""category"": ""town""}"
मॉन्डज़ी,AT,"{""category"": ""town""}"
ब्रूम,AU,"{""category"": ""town""}"
नूसा,AU,"{""category"": ""town""}"
मार्गरेट रिवर,AU,"{""category"": ""town""}"
पोर्ट मैक्वेरी,AU,"{""category"": ""city""}"
ब्लू माउंटेन्स,AU,"{""category"": ""city""}"
फिलिप द्वीप,AU,"{""category"": ""island""}"
एयरली बीच,AU,"{""category"": ""town""}"
रॉटनेस्ट द्वीप,AU,"{""category"": ""island""}"
लॉन्सेस्टन,AU,"{""category"": ""city""}"
कंगारू द्वीप,AU,"{""category"": ""island""}"
सनशाइन कोस्ट,AU,"{""category"": ""city""}"
मॉर्निंगटन प्रायद्वीप,AU,"{""category"": ""town""}"
लॉर्ड होवे द्वीप,AU,"{""category"": ""island""}"
व्हिटसंडे द्वीप समूह,AU,"{""category"": ""island""}"
उलुरु,AU,"{""category"": ""town""}"
काकाडू,AU,"{""category"": ""town""}"
बैरोसा वैली,AU,"{""category"": ""town""}"
एस्पेरेंस,AU,"{""category"": ""town""}"
कॉफ़्स हार्बर,AU,"{""category"": ""city""}"
हैमिल्टन द्वीप,AU,"{""category"": ""island""}"
बंडाबर्ग,AU,"{""category"": ""city""}"
यारा घाटी,AU,"{""category"": ""town""}"
बसेल्टन,AU,"{""category"": ""city""}"
पोर्ट डगलस,AU,"{""category"": ""town""}"
मैग्नेटिक आइलैंड,AU,"{""category"": ""island""}"
सर्फर्स पैराडाइज़,AU,"{""category"": ""town""}"
फ्रेज़र द्वीप,AU,"{""category"": ""island""}"
तस्मानिया,AU,"{""category"": ""island""}"
फ्रीमैंटल,AU,"{""category"": ""city""}"
एलिस स्प्रिंग्स,AU,"{""category"": ""town""}"
ग्रेट बैरियर रीफ द्वीप समूह,AU,"{""category"": ""island""}"
एयर्स रॉक रिसॉर्ट,AU,"{""category"": ""town""}"
बायरन बे,AU,"{""category"": ""town""}"
अल्बानी,AU,"{""category"": ""city""}"
ओस्टेंड,BE,"{""category"": ""city""}"
आर्लोन,BE,"{""category"": ""city""}"
सिंट-निकलास,BE,"{""category"": ""city""}"
रोसेलारे,BE,"{""category"": ""city""}"
विसे,BE,"{""category"": ""town""}"
डामे,BE,"{""category"": ""town""}"
गेंक,BE,"{""category"": ""city""}"
वावरे,BE,"{""category"": ""city""}"
ज़ीब्रुगे,BE,"{""category"": ""town""}"
आल्स्त,BE,"{""category"": ""city""}"
स्टावेलोट,BE,"{""category"": ""town""}"
टेर्वुरेन,BE,"{""category"": ""town""}"
टोंगेरेन,BE,"{""category"": ""city""}"
हूफ़ालिज़े,BE,"{""category"": ""town""}"
माल्मेडी,BE,"{""category"": ""town""}"
हुई,BE,"{""category"": ""city""}"
कोक्सिजदे,BE,"{""category"": ""town""}"
कॉर्त्रिजक,BE,"{""category"": ""city""}"
लूवैन-ला-नूव,BE,"{""category"": ""town""}"
डे पान्ने,BE,"{""category"": ""town""}"
न्यूपोर्ट,BE,"{""category"": ""town""}"
तूर्नाई,BE,"{""category"": ""city""}"
ला रोश-एन-आर्डेन,BE,"{""category"": ""town""}"
रोशफोर्ट,BE,"{""category"": ""town""}"
दुर्बुय,BE,"{""category"": ""town""}"
नॉक्के-हाइस्त,BE,"{""category"": ""town""}"
बास्तोन्ये,BE,"{""category"": ""town""}"
ईप्रेस,BE,"{""category"": ""city""}"
दिनांत,BE,"{""category"": ""city""}"
मेशेलेन,BE,"{""category"": ""city""}"
स्पा,BE,"{""category"": ""town""}"
मॉन्स,BE,"{""category"": ""city""}"
मिडेलकर्के,BE,"{""category"": ""town""}"
बूयोन,BE,"{""category"": ""town""}"
डे हान,BE,"{""category"": ""town""}"
वाटरलू,BE,"{""category"": ""town""}"
हासेल्ट,BE,"{""category"": ""city""}"
ब्लांकेनबर्गे,BE,"{""category"": ""town""}"
शिमे,BE,"{""category"": ""town""}"
सेंट-ह्यूबर्ट,BE,"{""category"": ""town""}"
हान-सुर-लेस,BE,"{""category"": ""town""}"
यूपेन,BE,"{""category"": ""city""}"
मोरो दे साओ पाउलो,BR,"{""category"": ""island""}"
तिरादेंतेस,BR,"{""category"": ""town""}"
उबातुबा,BR,"{""category"": ""town""}"
बूज़ियोस,BR,"{""category"": ""town""}"
इल्हा डो मेल,BR,"{""category"": ""island""}"
ग्रामाडो,BR,"{""category"": ""town""}"
विटोरिया,BR,"{""category"": ""city""}"
लेंसोइस,BR,"{""category"": ""town""}"
इताकारे,BR,"{""category"": ""town""}"
बाल्नेआरियो कैम्बोरिऊ,BR,"{""category"": ""city""}"
इतामाराका द्वीप,BR,"{""category"": ""island""}"
काल्डास नोवास,BR,"{""category"": ""town""}"
कैम्पोस डो जोर्डाओ,BR,"{""category"": ""town""}"
अरैयल दो काबो,BR,"{""category"": ""town""}"
इल्हा ग्रांडे,BR,"{""category"": ""island""}"
ओउरो प्रेटो,BR,"{""category"": ""town""}"
जेरिकोआकोआरा,BR,"{""category"": ""town""}"
इल्हाबेला,BR,"{""category"": ""island""}"
पाराती,BR,"{""category"": ""town""}"
फर्नांडो डी नोरोन्हा,BR,"{""category"": ""island""}"
पोर्तो दे गालिन्हास,BR,"{""category"": ""town""}"
चपाडा डॉस वेआडेइरोस,BR,"{""category"": ""town""}"
त्रांकोसो,BR,"{""category"": ""town""}"
बोनितो,BR,"{""category"": ""town""}"
कैमलूप्स,CA,"{""category"": ""city""}"
स्ट्रैटफोर्ड,CA,"{""category"": ""city""}"
हज़ार द्वीप समूह,CA,"{""category"": ""island""}"
बैंफ,CA,"{""category"": ""town""}"
व्हिसलर,CA,"{""category"": ""town""}"
मॉन्ट-ट्रेम्ब्लान्ट,CA,"{""category"": ""town""}"
ग्रॉस मॉर्न,CA,"{""category"": ""town""}"
सेंट जॉन,CA,"{""category"": ""city""}"
इकालुइत,CA,"{""category"": ""city""}"
लूनेनबर्ग,CA,"{""category"": ""town""}"
नानाइमो,CA,"{""category"": ""city""}"
ग्रांडे प्रेयरी,CA,"{""category"": ""city""}"
क्यूबेक सिटी,CA,"{""category"": ""city""}"
येलोनाइफ,CA,"{""category"": ""city""}"
कैनमोर,CA,"{""category"": ""town""}"
व्हाइटहॉर्स,CA,"{""category"": ""city""}"
फ्रेडरिक्टन,CA,"{""category"": ""city""}"
केप ब्रेटन द्वीप,CA,"{""category"": ""island""}"
टोफिनो,CA,"{""category"": ""town""}"
शार्लटटाउन,CA,"{""category"": ""city""}"
वैंकूवर द्वीप,CA,"{""category"": ""island""}"
लेक लुईस,CA,"{""category"": ""town""}"
प्रिंस एडवर्ड द्वीप,CA,"{""category"": ""island""}"
जैस्पर,CA,"{""category"": ""town""}"
नियाग्रा फॉल्स,CA,"{""category"": ""city""}"
चर्चिल,CA,"{""category"": ""town""}"
ल्यूसर्न,CH,"{""category"": ""city""}"
इंटरलाकेन,CH,"{""category"": ""town""}"
ज़ेरमाट्ट,CH,"{""category"": ""town""}"
सेंट मॉरिट्ज़,CH,"{""category"": ""town""}"
मॉन्ट्रो,CH,"{""category"": ""town""}"
कुर,CH,"{""category"": ""city""}"
सेंट गैलेन,CH,"{""category"": ""city""}"
मुर्टेन,CH,"{""category"": ""town""}"
क्रांस-मोंताना,CH,"{""category"": ""town""}"
वर्बियर,CH,"{""category"": ""town""}"
अप्पेंज़ेल,CH,"{""category"": ""town""}"
मायरिंगन,CH,"{""category"": ""town""}"
वेंगेन,CH,"{""category"": ""town""}"
असकोना,CH,"{""category"": ""town""}"
ग्रिंडेलवाल्ड,CH,"{""category"": ""town""}"
लाउटरब्रुनेन,CH,"{""category"": ""town""}"
लोकार्नो,CH,"{""category"": ""town""}"
दावोस,CH,"{""category"": ""town""}"
लुगानो,CH,"{""category"": ""city""}"
सियॉन,CH,"{""category"": ""city""}"
ब्रिएंज़,CH,"{""category"": ""town""}"
एंगेलबर्ग,CH,"{""category"": ""town""}"
न्योन,CH,"{""category"": ""town""}"
सोलोथर्न,CH,"{""category"": ""city""}"
सास-फी,CH,"{""category"": ""town""}"
न्यूशातेल,CH,"{""category"": ""city""}"
विंटरथुर,CH,"{""category"": ""city""}"
स्टाइन अम राइन,CH,"{""category"": ""town""}"
ग्स्टाड,CH,"{""category"": ""town""}"
बेलिंज़ोना,CH,"{""category"": ""city""}"
वेवे,CH,"{""category"": ""town""}"
फ्रिबूर्ग,CH,"{""category"": ""city""}"
बील/बियेन,CH,"{""category"": ""city""}"
रैपर्सविल,CH,"{""category"": ""town""}"
ब्रिसागो द्वीपसमूह,CH,"{""category"": ""island""}"
क्लॉस्टर्स,CH,"{""category"": ""town""}"
एडलबोडेन,CH,"{""category"": ""town""}"
ग्रुयेर,CH,"{""category"": ""town""}"
एंडरमैट,CH,"{""category"": ""town""}"
लेंज़रहाइडे,CH,"{""category"": ""town""}"
विलार्स-सुर-ओलों,CH,"{""category"": ""town""}"
अरोसा,CH,"{""category"": ""town""}"
शाफ़हाउज़ेन,CH,"{""category"": ""city""}"
लेज़िन,CH,"{""category"": ""town""}"
थुन,CH,"{""category"": ""city""}"
पुएर्तो ओक्ताय,CL,"{""category"": ""town""}"
फ्रूतिल्लार,CL,"{""category"": ""town""}"
प्यूर्तो नातालेस,CL,"{""category"": ""town""}"
पुकॉन,CL,"{""category"": ""town""}"
प्यूर्तो वारास,CL,"{""category"": ""town""}"
रॉबिन्सन क्रूसो द्वीप,CL,"{""category"": ""island""}"
सान पेड्रो दे अताकामा,CL,"{""category"": ""town""}"
ईस्टर द्वीप,CL,"{""category"": ""island""}"
चिलोए द्वीप,CL,"{""category"": ""island""}"
विलारिका,CL,"{""category"": ""town""}"
सांता क्रूज़,CL,"{""category"": ""town""}"
कास्त्रो,CL,"{""category"": ""town""}"
टोरेस डेल पाइने,CL,"{""category"": ""town""}"
कॉन्स्तितूसिओन,CL,"{""category"": ""town""}"
अंकुद,CL,"{""category"": ""town""}"
पापुदो,CL,"{""category"": ""town""}"
माइतेंसिलो,CL,"{""category"": ""town""}"
एल क्विस्को,CL,"{""category"": ""town""}"
सान अल्फोंसो डेल मार,CL,"{""category"": ""town""}"
काहोन डेल माइपो,CL,"{""category"": ""town""}"
मारिया एलेना,CL,"{""category"": ""town""}"
पिचिलेमू,CL,"{""category"": ""town""}"
हम्बरस्टोन,CL,"{""category"": ""town""}"
कार्टाजेना,CL,"{""category"": ""town""}"
अल्गारोबो,CL,"{""category"": ""town""}"
कोक्रेन,CL,"{""category"": ""town""}"
नवारिनो द्वीप,CL,"{""category"": ""island""}"
इस्ला नेग्रा,CL,"{""category"": ""town""}"
पुएर्तो विलियम्स,CL,"{""category"": ""town""}"
ज़ापालार,CL,"{""category"": ""town""}"
प्रोविडेंसिया द्वीप,CO,"{""category"": ""island""}"
बारिचारा,CO,"{""category"": ""town""}"
गुआचालितो,CO,"{""category"": ""town""}"
मिन्का,CO,"{""category"": ""town""}"
ला प्लाया दे बेलेन,CO,"{""category"": ""town""}"
होंडा,CO,"{""category"": ""town""}"
विला दे लेयवा,CO,"{""category"": ""town""}"
गोर्गोना द्वीप,CO,"{""category"": ""island""}"
इस्लास डेल रोसारियो,CO,"{""category"": ""island""}"
तोलू,CO,"{""category"": ""town""}"
इस्ला मूकुरा,CO,"{""category"": ""island""}"
सैन एंड्रेस द्वीप,CO,"{""category"": ""island""}"
सालेंतो,CO,"{""category"": ""town""}"
गुआतापे,CO,"{""category"": ""town""}"
मोम्पोक्स,CO,"{""category"": ""town""}"
लेटिसिया,CO,"{""category"": ""city""}"
हार्दीन,CO,"{""category"": ""town""}"
पालोमिनो,CO,"{""category"": ""town""}"
टायरोना राष्ट्रीय उद्यान,CO,"{""category"": ""city""}"
नुक्वी,CO,"{""category"": ""town""}"
राकिरा,CO,"{""category"": ""town""}"
सान गिल,CO,"{""category"": ""town""}"
जेरिको,CO,"{""category"": ""town""}"
कपुर्गाना,CO,"{""category"": ""town""}"
इस्ला फ़ुएर्ते,CO,"{""category"": ""island""}"
तगंगा,CO,"{""category"": ""town""}"
फिलान्दिया,CO,"{""category"": ""town""}"
रोथेनबुर्ग ओब डेर टाउबर,DE,"{""category"": ""town""}"
रुगेन द्वीप,DE,"{""category"": ""island""}"
न्यूश्वानश्टाइन,DE,"{""category"": ""town""}"
वाइमार,DE,"{""category"": ""city""}"
उज़ेडोम द्वीप,DE,"{""category"": ""island""}"
श्वेरिन,DE,"{""category"": ""city""}"
बाडेन-बाडेन,DE,"{""category"": ""town""}"
बामबर्ग,DE,"{""category"": ""city""}"
कॉन्स्टांज़,DE,"{""category"": ""city""}"
गार्मिश-पार्टेनकिर्खेन,DE,"{""category"": ""town""}"
लिंडाउ,DE,"{""category"": ""town""}"
गॉर्लित्स,DE,"{""category"": ""city""}"
क्वेडलिनबुर्ग,DE,"{""category"": ""town""}"
फेहमार्न द्वीप,DE,"{""category"": ""island""}"
फ्रैंकफर्ट,DE,"{""category"": ""city""}"
बर्शटेसगाडेन,DE,"{""category"": ""town""}"
सिल्ट द्वीप,DE,"{""category"": ""island""}"
फ्यूसेन,DE,"{""category"": ""town""}"
रुडेसहाइम,DE,"{""category"": ""town""}"
कोकेम,DE,"{""category"": ""town""}"
स्वेंडबोर्ग,DK,"{""category"": ""city""}"
टोंडर,DK,"{""category"": ""town""}"
वार्डे,DK,"{""category"": ""town""}"
हर्निंग,DK,"{""category"": ""city""}"
न्यबोर्ग,DK,"{""category"": ""city""}"
मार्स्टल,DK,"{""category"": ""town""}"
मिडेलफार्ट,DK,"{""category"": ""town""}"
विबोर्ग,DK,"{""category"": ""city""}"
होल्स्तेब्रो,DK,"{""category"": ""city""}"
कालुंडबोर्ग,DK,"{""category"": ""city""}"
केर्टेमिंडे,DK,"{""category"": ""town""}"
फ्रेडेरिसिया,DK,"{""category"": ""city""}"
रॉने,DK,"{""category"": ""town""}"
हेल्सिंगोर,DK,"{""category"": ""city""}"
कोल्डिंग,DK,"{""category"": ""city""}"
फानो द्वीप,DK,"{""category"": ""island""}"
एरो द्वीप,DK,"{""category"": ""island""}"
हॉर्सेन्स,DK,"{""category"": ""city""}"
ड्रागोर,DK,"{""category"": ""town""}"
फ्रेडरिक्सहावन,DK,"{""category"": ""city""}"
एस्ब्येर्ग,DK,"{""category"": ""city""}"
बोर्नहोम द्वीप,DK,"{""category"": ""island""}"
रॉस्किल्डे,DK,"{""category"": ""city""}"
एबेल्टॉफ्ट,DK,"{""category"": ""town""}"
मोन द्वीप,DK,"{""category"": ""island""}"
सामसो द्वीप,DK,"{""category"": ""island""}"
फ्रेडरिक्सबोर्ग,DK,"{""category"": ""town""}"
हिलेरोड,DK,"{""category"": ""city""}"
कोगे,DK,"{""category"": ""city""}"
बिलुंड,DK,"{""category"": ""town""}"
स्कागेन,DK,"{""category"": ""town""}"
रिबे,DK,"{""category"": ""town""}"
सिल्केबोर्ग,DK,"{""category"": ""city""}"
क्रिश्चियनफेल्ड,DK,"{""category"": ""town""}"
सॉन्डरबॉर्ग,DK,"{""category"": ""city""}"
आन्होल्ट द्वीप,DK,"{""category"": ""island""}"
बोगेंसे,DK,"{""category"": ""town""}"
लेम्विग,DK,"{""category"": ""town""}"
वेजली,DK,"{""category"": ""city""}"
लेसो द्वीप,DK,"{""category"": ""island""}"
नाक्स्कोव,DK,"{""category"": ""town""}"
रिंगकोबिंग,DK,"{""category"": ""town""}"
मारिबो,DK,"{""category"": ""town""}"
फाबोर्ग,DK,"{""category"": ""town""}"
न्यकोबिंग फालस्टर,DK,"{""category"": ""city""}"
सोरो,DK,"{""category"": ""town""}"
लास गालेरास,DO,"{""category"": ""town""}"
नेइबा,DO,"{""category"": ""city""}"
ताम्बोरिल,DO,"{""category"": ""town""}"
लिसे अल मेदियो,DO,"{""category"": ""town""}"
ग्वायाकानेस,DO,"{""category"": ""town""}"
प्लाया डोराडा,DO,"{""category"": ""town""}"
कायो लेवांताडो,DO,"{""category"": ""island""}"
बायाहिबे,DO,"{""category"": ""town""}"
बाराहोना,DO,"{""category"": ""city""}"
मोंते क्रिस्ती,DO,"{""category"": ""city""}"
कॉन्स्टांज़ा,DO,"{""category"": ""town""}"
साल्सेदो,DO,"{""category"": ""city""}"
काबारेते,DO,"{""category"": ""town""}"
समाना,DO,"{""category"": ""city""}"
उवेरो आल्तो,DO,"{""category"": ""town""}"
कैटालिना द्वीप,DO,"{""category"": ""island""}"
एस्पेरान्ज़ा,DO,"{""category"": ""town""}"
एलियास पिन्या,DO,"{""category"": ""city""}"
सान खोसे दे लास मातास,DO,"{""category"": ""town""}"
सोसुआ,DO,"{""category"": ""town""}"
लास तेरेनास,DO,"{""category"": ""town""}"
बोका चीका,DO,"{""category"": ""town""}"
जाराबाकोआ,DO,"{""category"": ""town""}"
हिगुएय,DO,"{""category"": ""city""}"
मोका,DO,"{""category"": ""city""}"
बोनाओ,DO,"{""category"": ""city""}"
साओना द्वीप,DO,"{""category"": ""island""}"
नागुआ,DO,"{""category"": ""city""}"
विला अल्टाग्रासिया,DO,"{""category"": ""town""}"
अज़ुआ,DO,"{""category"": ""city""}"
कोतुई,DO,"{""category"": ""city""}"
माओ,DO,"{""category"": ""city""}"
विला बिसोनो,DO,"{""category"": ""town""}"
कैप काना,DO,"{""category"": ""town""}"
कोस्टा डोराडा,DO,"{""category"": ""town""}"
मिचेस,DO,"{""category"": ""town""}"
हातो मायोर,DO,"{""category"": ""city""}"
रियो सान जुआन,DO,"{""category"": ""town""}"
बानी,DO,"{""category"": ""city""}"
दाजाबोन,DO,"{""category"": ""city""}"
जुआन डोलियो,DO,"{""category"": ""town""}"
पेदर्नालेस,DO,"{""category"": ""city""}"
अल गौना,EG,"{""category"": ""town""}"
ताबा,EG,"{""category"": ""city""}"
मेम्फिस,EG,"{""category"": ""city""}"
सक्कारा,EG,"{""category"": ""town""}"
फराफरा ओएसिस,EG,"{""category"": ""town""}"
सफागा,EG,"{""category"": ""town""}"
नुवैबा,EG,"{""category"": ""town""}"
